student_id,academic_year,year,department
jc654,2019 - 2020,2,MATH
sk112,2019 - 2020,2,BIOL
jc126,2019 - 2020,2,MUSI
tg465,2019 - 2020,2,ENST
ks774,2019 - 2020,2,ENGL
am275,2019 - 2020,2,ENGL
cr105,2019 - 2020,2,COSC
rh220,2019 - 2020,2,ENGL
bc685,2019 - 2020,2,BIOL
cj481,2019 - 2020,2,PHIL
jm220,2019 - 2020,2,BIOL
ad963,2019 - 2020,2,ARTS
sw665,2019 - 2020,2,CHEM
md924,2019 - 2020,2,THEA
jw232,2019 - 2020,2,RELG
rc748,2019 - 2020,2,ECON
er638,2019 - 2020,2,HIST
hc665,2019 - 2020,2,PHIL
dp825,2019 - 2020,2,SOAN
mt443,2019 - 2020,2,EEGS
db799,2019 - 2020,2,WRIT
lp338,2019 - 2020,2,PHIL
bg142,2019 - 2020,2,BIOL
tm892,2019 - 2020,2,POSC
tb996,2019 - 2020,2,HIST
bw944,2019 - 2020,2,EDUC
rt757,2019 - 2020,2,BIOL
hd859,2019 - 2020,2,BIOL
wo405,2019 - 2020,2,ECON
mb602,2019 - 2020,2,BIOL
tj158,2019 - 2020,2,ECON
as883,2019 - 2020,2,ARTS
ta140,2019 - 2020,2,HIST
bd657,2019 - 2020,2,WRIT
lp468,2019 - 2020,2,ARTS
jh847,2019 - 2020,2,MUSI
vw519,2019 - 2020,2,MELL
tc876,2019 - 2020,2,RMLL
le279,2019 - 2020,2,RMLL
em184,2019 - 2020,2,ENGL
mc630,2019 - 2020,2,RMLL
cb604,2019 - 2020,2,SOAN
dg278,2019 - 2020,2,WRIT
tc973,2019 - 2020,2,EDUC
ml939,2019 - 2020,2,BIOL
cb202,2019 - 2020,2,ENST
mp548,2019 - 2020,2,EDUC
cg246,2019 - 2020,2,COSC
rr123,2019 - 2020,2,GEOG
bs696,2019 - 2020,2,SOAN
cr256,2019 - 2020,2,HIST
rc303,2019 - 2020,2,ENGL
kd977,2019 - 2020,2,THEA
hb359,2019 - 2020,2,ECON
cs823,2019 - 2020,2,BIOL
mp418,2019 - 2020,2,THEA
mg326,2019 - 2020,2,COSC
rl585,2019 - 2020,2,MATH
rt697,2019 - 2020,2,ARTS
mt855,2019 - 2020,2,POSC
sr430,2019 - 2020,2,EDUC
cr389,2019 - 2020,2,EALL
bh258,2019 - 2020,2,RELG
js936,2019 - 2020,2,POSC
kw173,2019 - 2020,2,EDUC
nc499,2019 - 2020,2,EEGS
mg876,2019 - 2020,2,ARTS
ca111,2019 - 2020,2,MELL
mf641,2019 - 2020,2,EDUC
rd883,2019 - 2020,2,ENST
as993,2019 - 2020,2,ENST
mc338,2019 - 2020,2,ECON
rs885,2019 - 2020,2,BIOL
ml160,2019 - 2020,2,CHEM
rw141,2019 - 2020,2,HIST
se773,2019 - 2020,2,POSC
jw505,2019 - 2020,2,EALL
hm195,2019 - 2020,2,PHIL
tt690,2019 - 2020,2,PHAS
sn733,2019 - 2020,2,ARTS
sm616,2019 - 2020,2,PHAS
ab444,2019 - 2020,2,SOAN
ac790,2019 - 2020,2,HIST
er685,2019 - 2020,2,COSC
cs573,2019 - 2020,2,ENGL
ch482,2019 - 2020,2,MELL
mm424,2019 - 2020,2,CHEM
mp142,2019 - 2020,2,PBSC
ej890,2019 - 2020,2,HIST
wj746,2019 - 2020,2,EDUC
ea121,2019 - 2020,2,BIOL
bb314,2019 - 2020,2,ARTS
cp439,2019 - 2020,2,MELL
kj885,2019 - 2020,2,BIOL
cr420,2019 - 2020,2,EDUC
gb782,2019 - 2020,2,POSC
dc662,2019 - 2020,2,WRIT
jg577,2019 - 2020,2,RMLL
ny446,2019 - 2020,2,ENST
ad438,2019 - 2020,2,HIST
cs260,2019 - 2020,2,SOAN
pl254,2019 - 2020,2,CHEM
mt868,2019 - 2020,2,ARTS
sg704,2019 - 2020,2,ECON
jw255,2019 - 2020,2,CLAS
mm724,2019 - 2020,2,CHEM
ds443,2019 - 2020,2,EDUC
sm321,2019 - 2020,2,WRIT
eh486,2019 - 2020,2,THEA
pb895,2019 - 2020,2,HIST
ts537,2019 - 2020,2,THEA
ws873,2019 - 2020,2,BIOL
ew474,2019 - 2020,2,EEGS
aj750,2019 - 2020,2,ENGL
sl816,2019 - 2020,2,ENST
mm972,2019 - 2020,2,SOAN
af479,2019 - 2020,2,GEOG
je891,2019 - 2020,2,ECON
rc443,2019 - 2020,2,CLAS
kb111,2019 - 2020,2,GEOG
dt486,2019 - 2020,2,ECON
ag987,2019 - 2020,2,WRIT
pn694,2019 - 2020,2,RELG
el623,2019 - 2020,2,PHAS
ks492,2019 - 2020,2,PBSC
am814,2019 - 2020,2,ARTS
sm627,2019 - 2020,2,SOAN
jr752,2019 - 2020,2,ECON
mj864,2019 - 2020,2,ECON
mb924,2019 - 2020,2,SOAN
tr663,2019 - 2020,2,ARTS
dk267,2019 - 2020,2,HIST
cm341,2019 - 2020,2,ECON
ch807,2019 - 2020,2,BIOL
tb402,2019 - 2020,2,BIOL
at825,2019 - 2020,2,POSC
dd221,2019 - 2020,2,CLAS
jd727,2019 - 2020,2,ENST
jr111,2019 - 2020,2,HIST
jg584,2019 - 2020,2,ARTS
nr575,2019 - 2020,2,GERM
ab915,2019 - 2020,2,POSC
ag370,2019 - 2020,2,EALL
em505,2019 - 2020,2,BIOL
mj369,2019 - 2020,2,HIST
td519,2019 - 2020,2,GEOG
mp547,2019 - 2020,2,MUSI
sc537,2019 - 2020,2,CLAS
pk459,2019 - 2020,2,BIOL
bd194,2019 - 2020,2,POSC
dh988,2019 - 2020,2,BIOL
hr642,2019 - 2020,2,POSC
em147,2019 - 2020,2,ARTS
jc370,2019 - 2020,2,HIST
mw370,2019 - 2020,2,BIOL
tn195,2019 - 2020,2,RELG
mc724,2019 - 2020,2,EDUC
er969,2019 - 2020,2,ECON
lc533,2019 - 2020,2,ENGL
rb733,2019 - 2020,2,POSC
jo567,2019 - 2020,2,WRIT
sb457,2019 - 2020,2,CLAS
tb845,2019 - 2020,2,THEA
kc650,2019 - 2020,2,ENST
br658,2019 - 2020,2,RELG
kl655,2019 - 2020,2,CLAS
kc400,2019 - 2020,2,EDUC
jf673,2019 - 2020,2,PBSC
ch541,2019 - 2020,2,HIST
ha676,2019 - 2020,2,ENGL
mw354,2019 - 2020,2,POSC
db168,2019 - 2020,2,GEOG
ss582,2019 - 2020,2,MELL
km852,2019 - 2020,2,EEGS
ch185,2019 - 2020,2,CHEM
dr901,2019 - 2020,2,EEGS
ww419,2019 - 2020,2,POSC
ac608,2019 - 2020,2,ECON
cp269,2019 - 2020,2,POSC
dw270,2019 - 2020,2,ENGL
mg422,2019 - 2020,2,HIST
ct400,2019 - 2020,2,EDUC
mc790,2019 - 2020,2,ARTS
ma443,2019 - 2020,2,RELG
kw956,2019 - 2020,2,EALL
gd738,2019 - 2020,2,HIST
jc720,2019 - 2020,2,HIST
es295,2019 - 2020,2,ARTS
km332,2019 - 2020,2,CHEM
mc510,2019 - 2020,2,GERM
em255,2019 - 2020,2,SOAN
et339,2019 - 2020,2,WRIT
kj837,2019 - 2020,2,PBSC
rd105,2019 - 2020,2,SOAN
dd171,2019 - 2020,2,POSC
cl802,2019 - 2020,2,COSC
dh736,2019 - 2020,2,SOAN
sw183,2019 - 2020,2,SOAN
bh181,2019 - 2020,2,ARTS
rp283,2019 - 2020,2,ENGL
tb604,2019 - 2020,2,PHAS
mf818,2019 - 2020,2,ENST
rl869,2019 - 2020,2,BIOL
cr368,2019 - 2020,2,EDUC
rc814,2019 - 2020,2,PBSC
js147,2019 - 2020,2,SOAN
gw947,2019 - 2020,2,SOAN
kw716,2019 - 2020,2,ENGL
ph228,2019 - 2020,2,HIST
rh524,2019 - 2020,2,EALL
cb232,2019 - 2020,2,ENGL
mb939,2019 - 2020,2,GERM
sj739,2019 - 2020,2,ARTS
cj842,2019 - 2020,2,ENST
ab364,2019 - 2020,2,HIST
ej733,2019 - 2020,2,ARTS
mb702,2019 - 2020,2,COSC
kd594,2019 - 2020,2,EEGS
jr932,2019 - 2020,2,HIST
ss787,2019 - 2020,2,PBSC
ct745,2019 - 2020,2,SOAN
es769,2019 - 2020,2,POSC
mw764,2019 - 2020,2,WRIT
ml186,2019 - 2020,2,CLAS
rh974,2019 - 2020,2,HIST
ag676,2019 - 2020,2,RELG
jp217,2019 - 2020,2,EDUC
ab838,2019 - 2020,2,RELG
jf487,2019 - 2020,2,MATH
lc199,2019 - 2020,2,ARTS
jm374,2019 - 2020,2,ENGL
jj250,2019 - 2020,2,HIST
mr658,2019 - 2020,2,SOAN
rt306,2019 - 2020,2,RELG
rg519,2019 - 2020,2,POSC
cr351,2019 - 2020,2,COSC
js314,2019 - 2020,2,HIST
ak887,2019 - 2020,2,THEA
cf682,2019 - 2020,2,WRIT
cm749,2019 - 2020,2,CHEM
ww572,2019 - 2020,2,HIST
lb697,2019 - 2020,2,EEGS
yl311,2019 - 2020,2,POSC
br724,2019 - 2020,2,RELG
ac726,2019 - 2020,2,ARTS
mm315,2019 - 2020,2,RMLL
jb673,2019 - 2020,2,SOAN
hs748,2019 - 2020,2,HIST
bp762,2019 - 2020,2,BIOL
am172,2019 - 2020,2,CHEM
db505,2019 - 2020,2,ARTS
eq695,2019 - 2020,2,ARTS
cw528,2019 - 2020,2,EDUC
rh948,2019 - 2020,2,ARTS
tt474,2019 - 2020,2,BIOL
eg640,2019 - 2020,2,RMLL
tb817,2019 - 2020,2,EDUC
eg167,2019 - 2020,2,HIST
tw928,2019 - 2020,2,THEA
hs500,2019 - 2020,2,HIST
rs124,2019 - 2020,2,GEOG
jm990,2019 - 2020,2,EEGS
ro231,2019 - 2020,2,PHAS
ll740,2019 - 2020,2,BIOL
kt964,2019 - 2020,2,POSC
dm792,2019 - 2020,2,EDUC
jt182,2019 - 2020,2,POSC
aj867,2019 - 2020,2,THEA
sr829,2019 - 2020,2,PBSC
jg123,2019 - 2020,2,SOAN
ca487,2019 - 2020,2,RELG
el608,2019 - 2020,2,BIOL
sp842,2019 - 2020,2,RMLL
gc527,2019 - 2020,2,RMLL
sl873,2019 - 2020,2,WRIT
rd666,2019 - 2020,2,WRIT
dj426,2019 - 2020,2,GEOG
lb253,2019 - 2020,2,PHIL
jg887,2019 - 2020,2,BIOL
dy305,2019 - 2020,2,ECON
dj195,2019 - 2020,2,EDUC
az724,2019 - 2020,2,ENGL
af790,2019 - 2020,2,POSC
aj677,2019 - 2020,2,HIST
jn582,2019 - 2020,2,GEOG
ka694,2019 - 2020,2,RELG
jc877,2019 - 2020,2,CHEM
sc437,2019 - 2020,2,POSC
jn941,2019 - 2020,2,PBSC
dd484,2019 - 2020,2,POSC
sh223,2019 - 2020,2,RMLL
sc819,2019 - 2020,2,HIST
jk729,2019 - 2020,2,THEA
sg408,2019 - 2020,2,BIOL
ab471,2019 - 2020,2,ARTS
sf118,2019 - 2020,2,EDUC
ja260,2019 - 2020,2,GERM
cn227,2019 - 2020,2,THEA
tp897,2019 - 2020,2,HIST
kd929,2019 - 2020,2,ENGL
ag683,2019 - 2020,2,BIOL
pc428,2019 - 2020,2,ENGL
jm678,2019 - 2020,2,PHAS
rm879,2019 - 2020,2,PHAS
rb651,2019 - 2020,2,CHEM
cr345,2019 - 2020,2,EALL
as202,2019 - 2020,2,EALL
vr826,2019 - 2020,2,GERM
kh578,2019 - 2020,2,POSC
sl749,2019 - 2020,2,POSC
db969,2019 - 2020,2,SOAN
jr603,2019 - 2020,2,EDUC
dp339,2019 - 2020,2,GERM
bk104,2019 - 2020,2,WRIT
bs942,2019 - 2020,2,PBSC
wm659,2019 - 2020,2,EDUC
sm351,2019 - 2020,2,PHAS
at392,2019 - 2020,2,EDUC
ys450,2019 - 2020,2,PHAS
aw920,2019 - 2020,2,EDUC
dk330,2019 - 2020,2,BIOL
rc440,2019 - 2020,2,POSC
dd508,2019 - 2020,2,EEGS
md226,2019 - 2020,2,ENGL
ms273,2019 - 2020,2,SOAN
eh635,2019 - 2020,2,HIST
cg671,2019 - 2020,2,BIOL
rc965,2019 - 2020,2,EALL
bl731,2019 - 2020,2,MELL
mv517,2019 - 2020,2,MELL
tg698,2019 - 2020,2,PHIL
ew166,2019 - 2020,2,ENST
ab518,2019 - 2020,2,RELG
ps565,2019 - 2020,2,CHEM
bt128,2019 - 2020,2,HIST
jh243,2019 - 2020,2,ECON
jo106,2019 - 2020,2,PHAS
sc288,2019 - 2020,2,RMLL
vb644,2019 - 2020,2,EALL
dc219,2019 - 2020,2,RELG
kr784,2019 - 2020,2,HIST
ap612,2019 - 2020,2,CHEM
jt770,2019 - 2020,2,ECON
jh566,2019 - 2020,2,EALL
jf683,2019 - 2020,2,PBSC
nc425,2019 - 2020,2,HIST
lb555,2019 - 2020,2,PHAS
sa363,2019 - 2020,2,BIOL
gf940,2019 - 2020,2,THEA
jo911,2019 - 2020,2,RMLL
ab979,2019 - 2020,2,POSC
sc896,2019 - 2020,2,RELG
am900,2019 - 2020,2,MUSI
jb330,2019 - 2020,2,CLAS
sa689,2019 - 2020,2,GEOG
sr522,2019 - 2020,2,POSC
tw440,2019 - 2020,2,SOAN
sw397,2019 - 2020,2,GERM
ag687,2019 - 2020,2,PHIL
tc356,2019 - 2020,2,CLAS
hs948,2019 - 2020,2,EEGS
jw667,2019 - 2020,2,EDUC
bw579,2019 - 2020,2,ARTS
kc631,2019 - 2020,2,HIST
jt348,2019 - 2020,2,POSC
rw546,2019 - 2020,2,PHIL
dh545,2019 - 2020,2,PHIL
mf786,2019 - 2020,2,EDUC
sg951,2019 - 2020,2,CHEM
ab369,2019 - 2020,2,HIST
jj847,2019 - 2020,2,CLAS
cm915,2019 - 2020,2,GEOG
hg491,2019 - 2020,2,HIST
ts767,2019 - 2020,2,POSC
db923,2019 - 2020,2,EALL
br731,2019 - 2020,2,HIST
jk439,2019 - 2020,2,POSC
bs865,2019 - 2020,2,MATH
jk204,2019 - 2020,2,GERM
rm337,2019 - 2020,2,ECON
kb577,2019 - 2020,2,RMLL
kl254,2019 - 2020,2,GEOG
ec143,2019 - 2020,2,ECON
ab889,2019 - 2020,2,MUSI
tr331,2019 - 2020,2,ENST
lh346,2019 - 2020,2,EALL
aw888,2019 - 2020,2,COSC
dr531,2019 - 2020,2,COSC
kr672,2019 - 2020,2,ARTS
sy318,2019 - 2020,2,SOAN
kj525,2019 - 2020,2,CLAS
jr166,2019 - 2020,2,ARTS
kv111,2019 - 2020,2,WRIT
jm514,2019 - 2020,2,PBSC
sr587,2019 - 2020,2,HIST
nm269,2019 - 2020,2,PBSC
tg702,2019 - 2020,2,HIST
ha684,2019 - 2020,2,ARTS
ag540,2019 - 2020,2,HIST
aa745,2019 - 2020,2,PBSC
cp247,2019 - 2020,2,POSC
mm725,2019 - 2020,2,ARTS
jl291,2019 - 2020,2,ARTS
sc280,2019 - 2020,2,POSC
gc184,2019 - 2020,2,HIST
re210,2019 - 2020,2,CLAS
mj618,2019 - 2020,2,SOAN
ws374,2019 - 2020,2,HIST
wm667,2019 - 2020,2,BIOL
tn295,2019 - 2020,2,SOAN
aj159,2019 - 2020,2,WRIT
rw399,2019 - 2020,2,EDUC
jm147,2019 - 2020,2,MATH
kl707,2019 - 2020,2,SOAN
jb906,2019 - 2020,2,SOAN
mh816,2019 - 2020,2,SOAN
jg379,2019 - 2020,2,EDUC
wb862,2019 - 2020,2,PHAS
cc821,2019 - 2020,2,PHAS
js745,2019 - 2020,2,COSC
bg119,2019 - 2020,2,HIST
kh399,2019 - 2020,2,SOAN
mg789,2019 - 2020,2,ECON
js975,2019 - 2020,2,ENST
kb941,2019 - 2020,2,POSC
cr286,2019 - 2020,2,PBSC
cc885,2019 - 2020,2,ARTS
rr850,2019 - 2020,2,THEA
jw418,2019 - 2020,2,CLAS
gn850,2019 - 2020,2,RMLL
mb741,2019 - 2020,2,GEOG
ts914,2019 - 2020,2,EALL
jg545,2019 - 2020,2,EDUC
bw677,2019 - 2020,2,MUSI
jd368,2019 - 2020,2,CHEM
eq106,2019 - 2020,2,ENGL
aa336,2019 - 2020,2,BIOL
kf572,2019 - 2020,2,ENGL
mm756,2019 - 2020,2,MATH
my770,2019 - 2020,2,PHAS
jh139,2019 - 2020,2,ECON
em491,2019 - 2020,2,ARTS
jc663,2019 - 2020,2,BIOL
sg779,2019 - 2020,2,WRIT
fd599,2019 - 2020,2,MATH
pw213,2019 - 2020,2,EALL
ts386,2019 - 2020,2,BIOL
mp439,2019 - 2020,2,GERM
bn135,2019 - 2020,2,POSC
ps580,2019 - 2020,2,ARTS
lh408,2019 - 2020,2,HIST
pr671,2019 - 2020,2,RMLL
sr718,2019 - 2020,2,EDUC
ja759,2019 - 2020,2,GEOG
rr129,2019 - 2020,2,MUSI
aj288,2019 - 2020,2,ENGL
jd213,2019 - 2020,2,HIST
jm310,2019 - 2020,2,PBSC
rm923,2019 - 2020,2,EALL
sw922,2019 - 2020,2,PHAS
jd296,2019 - 2020,2,CLAS
dm823,2019 - 2020,2,BIOL
cj231,2019 - 2020,2,POSC
jb417,2019 - 2020,2,SOAN
wa624,2019 - 2020,2,PHAS
je724,2019 - 2020,2,MATH
wr517,2019 - 2020,2,BIOL
aq154,2019 - 2020,2,ARTS
kc278,2019 - 2020,2,PHIL
dj381,2019 - 2020,2,ENST
rm607,2019 - 2020,2,GEOG
aa950,2019 - 2020,2,EEGS
ah144,2019 - 2020,2,PBSC
cw965,2019 - 2020,2,CLAS
mc600,2019 - 2020,2,POSC
jp532,2019 - 2020,2,HIST
td642,2019 - 2020,2,POSC
lb406,2019 - 2020,2,ARTS
jm700,2019 - 2020,2,POSC
cm362,2019 - 2020,2,ENGL
cs473,2019 - 2020,2,POSC
fc692,2019 - 2020,2,ENGL
hw621,2019 - 2020,2,GEOG
ms624,2019 - 2020,2,MATH
mw829,2019 - 2020,2,POSC
md282,2019 - 2020,2,SOAN
ag969,2019 - 2020,2,EDUC
as634,2019 - 2020,2,POSC
el497,2019 - 2020,2,RELG
ts279,2019 - 2020,2,SOAN
mb719,2019 - 2020,2,HIST
ta551,2019 - 2020,2,POSC
jh844,2019 - 2020,2,RELG
pf473,2019 - 2020,2,ENGL
jh739,2019 - 2020,2,ENGL
mr674,2019 - 2020,2,RMLL
jv659,2019 - 2020,2,BIOL
ch946,2019 - 2020,2,ENGL
sr975,2019 - 2020,2,GERM
jg740,2019 - 2020,2,ECON
jp470,2019 - 2020,2,BIOL
ar861,2019 - 2020,2,CLAS
mw468,2019 - 2020,2,THEA
ah696,2019 - 2020,2,EALL
pj473,2019 - 2020,2,SOAN
jk744,2019 - 2020,2,SOAN
cb255,2019 - 2020,2,ENST
jj845,2019 - 2020,2,EDUC
kc677,2019 - 2020,2,RELG
eh164,2019 - 2020,2,ARTS
jr717,2019 - 2020,2,HIST
kh100,2019 - 2020,2,EDUC
sp870,2019 - 2020,2,MUSI
ph502,2019 - 2020,2,MATH
jh966,2019 - 2020,2,HIST
km124,2019 - 2020,2,CLAS
sb550,2019 - 2020,2,RMLL
db677,2019 - 2020,2,THEA
jt339,2019 - 2020,2,ARTS
sp824,2019 - 2020,2,RELG
rm613,2019 - 2020,2,ENST
cc546,2019 - 2020,2,HIST
rc492,2019 - 2020,2,BIOL
mr505,2019 - 2020,2,EEGS
jm348,2019 - 2020,2,PHAS
mb694,2019 - 2020,2,CLAS
rl776,2019 - 2020,2,ARTS
vm579,2019 - 2020,2,ECON
gl121,2019 - 2020,2,WRIT
mt676,2019 - 2020,2,POSC
ew574,2019 - 2020,2,RELG
kc410,2019 - 2020,2,BIOL
rs198,2019 - 2020,2,PHAS
tm112,2019 - 2020,2,CLAS
lk550,2019 - 2020,2,SOAN
jc896,2019 - 2020,2,ECON
ss648,2019 - 2020,2,RMLL
rm503,2019 - 2020,2,CHEM
db825,2019 - 2020,2,PBSC
bp688,2019 - 2020,2,SOAN
kh427,2019 - 2020,2,MATH
jw827,2019 - 2020,2,PBSC
cb120,2019 - 2020,2,CHEM
jt509,2019 - 2020,2,ARTS
cc222,2019 - 2020,2,ARTS
bs770,2019 - 2020,2,BIOL
rv997,2019 - 2020,2,CHEM
jr635,2019 - 2020,2,ARTS
sa464,2019 - 2020,2,POSC
rs103,2019 - 2020,2,POSC
lb722,2019 - 2020,2,SOAN
il933,2019 - 2020,2,WRIT
jh553,2019 - 2020,2,WRIT
dt439,2019 - 2020,2,ARTS
th950,2019 - 2020,2,HIST
ab182,2019 - 2020,2,ARTS
mh619,2019 - 2020,2,RMLL
ar670,2019 - 2020,2,PBSC
rl107,2019 - 2020,2,EDUC
cm376,2019 - 2020,2,ARTS
sw680,2019 - 2020,2,POSC
kl180,2019 - 2020,2,EALL
dg833,2019 - 2020,2,BIOL
dj675,2019 - 2020,2,ECON
gy597,2019 - 2020,2,HIST
na127,2019 - 2020,2,GEOG
sc931,2019 - 2020,2,ECON
ab899,2019 - 2020,2,ENST
rb674,2019 - 2020,2,MELL
sm324,2019 - 2020,2,ENGL
jd338,2019 - 2020,2,PHAS
kw470,2019 - 2020,2,ARTS
mj551,2019 - 2020,2,EDUC
ms647,2019 - 2020,2,CHEM
jw154,2019 - 2020,2,PBSC
et113,2019 - 2020,2,BIOL
sm150,2019 - 2020,2,SOAN
jb938,2019 - 2020,2,ARTS
cw368,2019 - 2020,2,ARTS
mm925,2019 - 2020,2,MATH
rc522,2019 - 2020,2,PHAS
pl514,2019 - 2020,2,EEGS
ts635,2019 - 2020,2,PBSC
bp752,2019 - 2020,2,PHAS
js315,2019 - 2020,2,CHEM
lp413,2019 - 2020,2,PBSC
nb119,2019 - 2020,2,ENGL
th325,2019 - 2020,2,POSC
aj260,2019 - 2020,2,HIST
jl463,2019 - 2020,2,MELL
bj593,2019 - 2020,2,CHEM
dw783,2019 - 2020,2,EALL
jg311,2019 - 2020,2,MATH
mj509,2019 - 2020,2,HIST
ke445,2019 - 2020,2,ENGL
mr196,2019 - 2020,2,PBSC
ts313,2019 - 2020,2,HIST
pg864,2019 - 2020,2,EEGS
as163,2019 - 2020,2,EALL
cs734,2019 - 2020,2,SOAN
kc158,2019 - 2020,2,ENGL
zt844,2019 - 2020,2,ENGL
js958,2019 - 2020,2,EDUC
kh560,2019 - 2020,2,POSC
jp334,2019 - 2020,2,RMLL
ms913,2019 - 2020,2,BIOL
kj203,2019 - 2020,2,GEOG
jc443,2019 - 2020,2,PHIL
sg902,2019 - 2020,2,BIOL
bs271,2019 - 2020,2,HIST
kw244,2019 - 2020,2,ECON
dg600,2019 - 2020,2,ENGL
am665,2019 - 2020,2,ARTS
ld468,2019 - 2020,2,ENGL
fm882,2019 - 2020,2,PHAS
ww112,2019 - 2020,2,EDUC
aa216,2019 - 2020,2,ARTS
db341,2019 - 2020,2,CHEM
jb577,2019 - 2020,2,CHEM
kn544,2019 - 2020,2,PHAS
sl857,2019 - 2020,2,THEA
jr579,2019 - 2020,2,HIST
bt739,2019 - 2020,2,RELG
jl785,2019 - 2020,2,EEGS
sn790,2019 - 2020,2,CLAS
vb147,2019 - 2020,2,MUSI
ds976,2019 - 2020,2,EEGS
ls224,2019 - 2020,2,ENST
hb558,2019 - 2020,2,PHIL
kj712,2019 - 2020,2,GERM
jf168,2019 - 2020,2,BIOL
mm906,2019 - 2020,2,RMLL
mk974,2019 - 2020,2,PHIL
ra435,2019 - 2020,2,GERM
jy888,2019 - 2020,2,MATH
tj519,2019 - 2020,2,MATH
vw818,2019 - 2020,2,ARTS
bt871,2019 - 2020,2,EDUC
wk239,2019 - 2020,2,PBSC
mm878,2019 - 2020,2,ECON
at283,2019 - 2020,2,RMLL
ps275,2019 - 2020,2,RELG
ar805,2019 - 2020,2,PBSC
kg544,2019 - 2020,2,RMLL
df926,2019 - 2020,2,RELG
bc836,2019 - 2020,2,RELG
ah979,2019 - 2020,2,ENGL
jl770,2019 - 2020,2,ENGL
lc792,2019 - 2020,2,RELG
tp311,2019 - 2020,2,EALL
ts197,2019 - 2020,2,ENGL
ja518,2019 - 2020,2,ECON
gc408,2019 - 2020,2,POSC
jv777,2019 - 2020,2,CLAS
rs531,2019 - 2020,2,BIOL
ja927,2019 - 2020,2,HIST
am749,2019 - 2020,2,SOAN
st987,2019 - 2020,2,CHEM
da902,2019 - 2020,2,RELG
jj913,2019 - 2020,2,BIOL
jr128,2019 - 2020,2,RMLL
mb344,2019 - 2020,2,PBSC
rs957,2019 - 2020,2,ARTS
kg931,2019 - 2020,2,ENGL
dk882,2019 - 2020,2,GEOG
jb196,2019 - 2020,2,EDUC
es127,2019 - 2020,2,PBSC
lw463,2019 - 2020,2,ENGL
jh967,2019 - 2020,2,CHEM
vw943,2019 - 2020,2,GERM
aj573,2019 - 2020,2,SOAN
bw712,2019 - 2020,2,RELG
mw292,2019 - 2020,2,WRIT
lg435,2019 - 2020,2,PHIL
tk960,2019 - 2020,2,PHAS
ts111,2019 - 2020,2,BIOL
cs232,2019 - 2020,2,PBSC
kc251,2019 - 2020,2,CHEM
jb775,2019 - 2020,2,MELL
ks698,2019 - 2020,2,PBSC
as392,2019 - 2020,2,EDUC
mv799,2019 - 2020,2,HIST
jr163,2019 - 2020,2,PBSC
be308,2019 - 2020,2,PBSC
gl384,2019 - 2020,2,ARTS
jg152,2019 - 2020,2,CLAS
jb389,2019 - 2020,2,ENGL
fm935,2019 - 2020,2,ENGL
jv998,2019 - 2020,2,ARTS
bf676,2019 - 2020,2,POSC
mb365,2019 - 2020,2,ENST
dt178,2019 - 2020,2,SOAN
jl697,2019 - 2020,2,ARTS
sl880,2019 - 2020,2,BIOL
tm185,2019 - 2020,2,SOAN
bh484,2019 - 2020,2,BIOL
dj520,2019 - 2020,2,MUSI
tl652,2019 - 2020,2,PBSC
js611,2019 - 2020,2,MUSI
bb476,2019 - 2020,2,ENST
mc705,2019 - 2020,2,SOAN
kr838,2019 - 2020,2,HIST
bh384,2019 - 2020,2,WRIT
jw205,2019 - 2020,2,ENGL
rt702,2019 - 2020,2,MUSI
mc267,2019 - 2020,2,COSC
jg687,2019 - 2020,2,SOAN
dg414,2019 - 2020,2,RELG
kf692,2019 - 2020,2,COSC
cm809,2019 - 2020,2,CHEM
lb890,2019 - 2020,2,PBSC
jr261,2019 - 2020,2,EDUC
kt667,2019 - 2020,2,PHIL
cc506,2019 - 2020,2,PBSC
ss925,2019 - 2020,2,POSC
hr780,2019 - 2020,2,PHAS
mw641,2019 - 2020,2,CLAS
at342,2019 - 2020,2,ENGL
jw535,2019 - 2020,2,HIST
jc271,2019 - 2020,2,SOAN
ah526,2019 - 2020,2,ENGL
ra999,2019 - 2020,2,PBSC
jt254,2019 - 2020,2,ENGL
js732,2019 - 2020,2,ARTS
ds825,2019 - 2020,2,BIOL
ae221,2019 - 2020,2,POSC
pl688,2019 - 2020,2,SOAN
jb553,2019 - 2020,2,GEOG
aj460,2019 - 2020,2,POSC
kb652,2019 - 2020,2,ENGL
gr856,2019 - 2020,2,ARTS
sp932,2019 - 2020,2,ENST
mm660,2019 - 2020,2,RMLL
ld687,2019 - 2020,2,CHEM
ew983,2019 - 2020,2,RELG
mk748,2019 - 2020,2,PHIL
cp411,2019 - 2020,2,BIOL
vw275,2019 - 2020,2,CHEM
jm753,2019 - 2020,2,ENGL
rm115,2019 - 2020,2,PBSC
ab163,2019 - 2020,2,HIST
ps954,2019 - 2020,2,HIST
mw723,2019 - 2020,2,RELG
ls718,2019 - 2020,2,CLAS
jr859,2019 - 2020,2,SOAN
bc364,2019 - 2020,2,PBSC
ch883,2019 - 2020,2,RELG
jn740,2019 - 2020,2,SOAN
jd790,2019 - 2020,2,ENGL
mr551,2019 - 2020,2,PHAS
km467,2019 - 2020,2,EEGS
sf684,2019 - 2020,2,PHAS
my216,2019 - 2020,2,EDUC
hh494,2019 - 2020,2,POSC
at301,2019 - 2020,2,HIST
